fishing_date,year,month,month_label,flag_state,call_sign,lon,lat,category_name,gear,fishing_effort,number,weight,cpue,sst,chl,productivity,u_oscar,v_oscar,x_wind,xywind,sla,sla_cm
2/21/2010,2010,2,Feb,Spain,E.C.N.P,42.06,-6.95,Skip Jack Tuna,PS,3,500,29000,9666.666667,29.622,NA,237.2687531,0.052035186,-0.026496915,-5.09484005,-4.114840031,NA,NA
2/21/2010,2010,2,Feb,Spain,E.C.N.P,42.06,-6.95,Yellow Fin Tuna,PS,3,459,16000,5333.333333,29.622,NA,237.2687531,0.052035186,-0.026496915,-5.09484005,-4.114840031,NA,NA
3/3/2010,2010,3,Mar,BERMEO,EAXE,40.83,-7.08,Skip Jack Tuna,PS,4,741,60000,15000,30.604,0.084076002,189.0183411,0.097522102,0.21743219,-4.662145138,-1.871169984,NA,NA
3/3/2010,2010,3,Mar,BERMEO,EAXE,40.83,-7.08,Yellow Fin Tuna,PS,4,387,20000,5000,30.604,0.084076002,189.0183411,0.097522102,0.21743219,-4.662145138,-1.871169984,NA,NA
3/3/2010,2010,3,Mar,BERMEO,EAXE,40.783,-7.916,Skip Jack Tuna,PS,4,660,10000,2500,30.845,0.092624001,240.0036469,-0.057142762,0.351320989,-3.605545044,-3.888244987,NA,NA
3/7/2010,2010,3,Mar,Seychelles,S.7.S.Z,40.7,-7.1,Skip Jack Tuna,PS,0,350,21000,Inf,30.848,NA,196.6097946,0.051409179,0.389666423,-4.90942502,3.010144949,NA,NA
3/7/2010,2010,3,Mar,Seychelles,S.7.S.Z,40.7,-7.1,Yellow Fin Tuna,PS,0,413,40000,Inf,30.848,NA,196.6097946,0.051409179,0.389666423,-4.90942502,3.010144949,NA,NA
3/7/2010,2010,3,Mar,Seychelles,S.7.S.Z,40.7,-7.1,Big Eye Tuna,PS,0,178,10000,Inf,30.848,NA,196.6097946,0.051409179,0.389666423,-4.90942502,3.010144949,NA,NA
3/8/2010,2010,3,Mar,Spain,E.A.X.E,40.7,-7.116,Skip Jack Tuna,PS,24,666,10000,416.6666667,30.685,NA,200.9223557,0.051409179,0.389666423,NA,NA,NA,NA
3/9/2010,2010,3,Mar,Spain,E.B.V.R,40.7,-7.133,Skip Jack Tuna,PS,24,11666,175000,7291.666667,30.69,0.0723955,200.9223557,0.051409179,0.389666423,-4.230459929,-3.385125041,NA,NA
3/9/2010,2010,3,Mar,Spain,E.B.V.R,40.7,-7.133,Yellow Fin Tuna,PS,24,701,120000,5000,30.69,0.0723955,200.9223557,0.051409179,0.389666423,-4.230459929,-3.385125041,NA,NA
3/9/2010,2010,3,Mar,Spain,E.B.V.R,40.7,-7.133,Big Eye Tuna,PS,24,514,50000,2083.333333,30.69,0.0723955,200.9223557,0.051409179,0.389666423,-4.230459929,-3.385125041,NA,NA
3/11/2010,2010,3,Mar,BERMEO,EAXE,41.333,-5.333,Yellow Fin Tuna,PS,4,833,15000,3750,30.471,NA,239.0224991,0.039833471,-0.138891593,NA,NA,NA,NA
3/11/2010,2010,3,Mar,BERMEO,EAXE,41.333,-5.333,Skip Jack Tuna,PS,4,0,0,0,30.471,NA,239.0224991,0.039833471,-0.138891593,NA,NA,NA,NA
3/12/2010,2010,3,Mar,Spain,E.C.N.P,41.333,-7.233,Skip Jack Tuna,PS,3,875,14000,4666.666667,30.075,NA,213.0882874,0.051444482,-0.009210637,-2.618440032,-6.79104495,NA,NA
3/12/2010,2010,3,Mar,Spain,E.C.N.P,41.333,-7.233,Yellow Fin Tuna,PS,3,89,3000,1000,30.075,NA,213.0882874,0.051444482,-0.009210637,-2.618440032,-6.79104495,NA,NA
3/12/2010,2010,3,Mar,Spain,E.C.N.P,41.333,-7.233,Big Eye Tuna,PS,3,127,1000,333.3333333,30.075,NA,213.0882874,0.051444482,-0.009210637,-2.618440032,-6.79104495,NA,NA
3/27/2010,2010,3,Mar,Spain,EALM,41.966,-7.216,Skip Jack Tuna,PS,24,11400,171000,7125,30.631,0.090721998,237.4945374,-0.10195487,-0.054166889,-3.518231869,0.865356624,NA,NA
3/27/2010,2010,3,Mar,Spain,EALM,41.966,-7.216,Yellow Fin Tuna,PS,24,3888,70000,2916.666667,30.631,0.090721998,237.4945374,-0.10195487,-0.054166889,-3.518231869,0.865356624,NA,NA
3/27/2010,2010,3,Mar,Spain,EALM,41.966,-7.216,Big Eye Tuna,PS,24,470,8000,333.3333333,30.631,0.090721998,237.4945374,-0.10195487,-0.054166889,-3.518231869,0.865356624,NA,NA
3/27/2010,2010,3,Mar,Spain,EALM,41,-7.083,Yellow Fin Tuna,PS,24,11500,171000,7125,30.663,NA,193.5482712,-0.05886255,0.103425264,-2.73575139,2.164099932,NA,NA
3/27/2010,2010,3,Mar,Spain,EALM,41,-7.083,Skip Jack Tuna,PS,24,4666,70000,2916.666667,30.663,NA,193.5482712,-0.05886255,0.103425264,-2.73575139,2.164099932,NA,NA
3/27/2010,2010,3,Mar,Spain,EALM,41,-7.083,Big Eye Tuna,PS,24,642,9000,375,30.663,NA,193.5482712,-0.05886255,0.103425264,-2.73575139,2.164099932,NA,NA
3/27/2010,2010,3,Mar,Spain,EALM,41.533,-5.516,Skip Jack Tuna,PS,24,1133,17000,708.3333333,30.586,0.087096002,228.0635605,0.102495968,-0.344503284,-3.457740545,1.862364411,NA,NA
3/27/2010,2010,3,Mar,Spain,EALM,41.533,-5.516,Yellow Fin Tuna,PS,24,3556,64000,2666.666667,30.586,0.087096002,228.0635605,0.102495968,-0.344503284,-3.457740545,1.862364411,NA,NA
7/18/2010,2010,7,Jul,Spain,E.C.E.Q,41.08,-5.6,Skip Jack Tuna,PS,1,10866,163000,163000,26.041,0.162113994,468.6757965,-0.238952748,0.200952731,-1.646964252,7.074296236,NA,NA
7/18/2010,2010,7,Jul,Spain,E.C.E.Q,41.08,-5.6,Yellow Fin Tuna,PS,1,3777,68000,68000,26.041,0.162113994,468.6757965,-0.238952748,0.200952731,-1.646964252,7.074296236,NA,NA
7/18/2010,2010,7,Jul,Spain,E.C.E.Q,41.08,-5.6,Big Eye Tuna,PS,1,3785,53000,53000,26.041,0.162113994,468.6757965,-0.238952748,0.200952731,-1.646964252,7.074296236,NA,NA
7/21/2010,2010,7,Jul,Spain,E.C.E.Q,41.066,-6.15,Yellow Fin Tuna,PS,1,521,9000,9000,26.171,NA,503.3628845,-0.375037923,0.127000399,-1.48209554,6.957036018,NA,NA
7/22/2010,2010,7,Jul,Spain,E.C.E.Q,41.183,-6.15,Skip Jack Tuna,PS,1,467,28000,28000,26.328,NA,527.8610535,-0.358332843,0.027258407,-2.049559355,7.021643877,NA,NA
7/22/2010,2010,7,Jul,Spain,E.C.E.Q,41.183,-6.15,Skip Jack Tuna,PS,1,3840,79000,79000,26.328,NA,527.8610535,-0.358332843,0.027258407,-2.049559355,7.021643877,NA,NA
7/22/2010,2010,7,Jul,Spain,E.C.E.Q,41.183,-6.15,Yellow Fin Tuna,PS,1,1777,32000,32000,26.328,NA,527.8610535,-0.358332843,0.027258407,-2.049559355,7.021643877,NA,NA
7/22/2010,2010,7,Jul,Spain,E.C.E.Q,41.183,-6.15,Big Eye Tuna,PS,1,437,7000,7000,26.328,NA,527.8610535,-0.358332843,0.027258407,-2.049559355,7.021643877,NA,NA
7/23/2010,2010,7,Jul,Spain,E.C.N.P,41.316,-6.483,Skip Jack Tuna,PS,3,1866,28000,9333.333333,26.403,NA,522.1674194,-0.405211464,-0.04837008,NA,NA,NA,NA
7/23/2010,2010,7,Jul,Spain,E.C.N.P,41.316,-6.483,Yellow Fin Tuna,PS,3,388,7000,2333.333333,26.403,NA,522.1674194,-0.405211464,-0.04837008,NA,NA,NA,NA
7/24/2010,2010,7,Jul,Spain,E.C.G.M,41.633,-6.45,Skip Jack Tuna,PS,24,11866,178000,7416.666667,25.926,NA,479.9453583,-0.354370326,-0.123676755,-3.02867806,6.164216042,NA,NA
7/24/2010,2010,7,Jul,Spain,E.C.G.M,41.633,-6.45,Yellow Fin Tuna,PS,24,11450,229000,9541.666667,25.926,NA,479.9453583,-0.354370326,-0.123676755,-3.02867806,6.164216042,NA,NA
7/24/2010,2010,7,Jul,Spain,E.C.G.M,41.633,-6.45,Big Eye Tuna,PS,24,230,3000,125,25.926,NA,479.9453583,-0.354370326,-0.123676755,-3.02867806,6.164216042,NA,NA
7/24/2010,2010,7,Jul,Seychelles,S.7.S.Z,41.616,-7.766,Skip Jack Tuna,PS,0,6266,94000,Inf,25.567,NA,456.604187,-0.207308613,-0.056418451,-2.34238717,5.628217697,NA,NA
7/24/2010,2010,7,Jul,Seychelles,S.7.S.Z,41.616,-7.766,Yellow Fin Tuna,PS,0,1055,19000,Inf,25.567,NA,456.604187,-0.207308613,-0.056418451,-2.34238717,5.628217697,NA,NA
7/27/2010,2010,7,Jul,Spain,E.C.N.P,41.983,-8,Skip Jack Tuna,PS,3,850,13000,4333.333333,25.934,NA,427.6903381,-0.303421646,0.021271758,-1.529790998,7.473370075,NA,NA
7/27/2010,2010,7,Jul,Spain,E.C.N.P,41.983,-8,Yellow Fin Tuna,PS,3,333,6000,2000,25.934,NA,427.6903381,-0.303421646,0.021271758,-1.529790998,7.473370075,NA,NA
7/28/2010,2010,7,Jul,Spain,E.C.E.Q,41.166,-8.1,Skip Jack Tuna,PS,1,10733,161000,161000,25.91,NA,428.146637,-0.44321613,0.039615368,NA,NA,NA,NA
7/28/2010,2010,7,Jul,Spain,E.C.E.Q,41.166,-8.1,Yellow Fin Tuna,PS,1,2777,50000,50000,25.91,NA,428.146637,-0.44321613,0.039615368,NA,NA,NA,NA
7/29/2010,2010,7,Jul,Spain,E.C.N.P,42.816,-5.966,Skip Jack Tuna,PS,3,533,8000,2666.666667,25.316,NA,481.5041656,-0.406120986,-0.001891125,-2.22530669,7.385450125,NA,NA
8/1/2010,2010,8,Aug,Seychelles,S.7.S.Z,41.55,-5.2,Skip Jack Tuna,PS,0,3600,54000,Inf,25.289,0.397110999,624.905426,-0.385028541,0.179537103,-3.324479818,7.187640429,NA,NA
8/1/2010,2010,8,Aug,Seychelles,S.7.S.Z,41.55,-5.2,Yellow Fin Tuna,PS,0,500,9000,Inf,25.289,0.397110999,624.905426,-0.385028541,0.179537103,-3.324479818,7.187640429,NA,NA
8/1/2010,2010,8,Aug,Seychelles,S7JT,41.283,-5.2,Skip Jack Tuna,PS,1,1666,25000,25000,25.839,0.306986004,580.6424561,-0.326495305,0.194744468,-4.16560483,6.988312483,NA,NA
8/1/2010,2010,8,Aug,Seychelles,S7JT,41.283,-5.2,Yellow Fin Tuna,PS,1,1277,23000,23000,25.839,0.306986004,580.6424561,-0.326495305,0.194744468,-4.16560483,6.988312483,NA,NA
8/1/2010,2010,8,Aug,Seychelles,S7JT,41.283,-5.2,Big Eye Tuna,PS,1,285,4000,4000,25.839,0.306986004,580.6424561,-0.326495305,0.194744468,-4.16560483,6.988312483,NA,NA
2/28/2011,2011,2,Feb,Spain,ECNP,42.883,-7.166,Skip Jack Tuna,PS,24,0,9000,375,29.583,NA,234.5151596,-0.270504504,0.130208343,-1.560630262,-3.433311462,NA,NA
2/28/2011,2011,2,Feb,Spain,ECNP,42.883,-7.166,Yellow Fin Tuna,PS,24,0,19000,791.6666667,29.583,NA,234.5151596,-0.270504504,0.130208343,-1.560630262,-3.433311462,NA,NA
3/1/2011,2011,3,Mar,Spain,ECNP,43.233,-4.833,Skip Jack Tuna,PS,24,9,900,37.5,28.267,NA,212.3879089,0.073123474,-0.141540967,-4.209438562,-0.586063057,NA,NA
3/1/2011,2011,3,Mar,Spain,ECNP,43.233,-4.833,Yellow Fin Tuna,PS,24,19,456,19,28.267,NA,212.3879089,0.073123474,-0.141540967,-4.209438562,-0.586063057,NA,NA
3/1/2011,2011,3,Mar,Spain,ECNP,43.233,-4.833,Big Eye Tuna,PS,24,0,0,0,28.267,NA,212.3879089,0.073123474,-0.141540967,-4.209438562,-0.586063057,NA,NA
3/20/2011,2011,3,Mar,Seychelles,S7YW,42.166,-7.216,Skip Jack Tuna,PS,24,0,10,0.416666667,30.562,NA,268.2542267,-0.052876338,-0.224260069,NA,NA,NA,NA
3/27/2011,2011,3,Mar,Seychelles,S7TW,40.416,-8.416,Skip Jack Tuna,PS,24,0,15000,625,30.397,NA,236.495018,-0.116638366,-0.182953954,-3.58692956,0.853888094,NA,NA
3/27/2011,2011,3,Mar,Seychelles,S7TW,40.416,-8.416,Yellow Fin Tuna,PS,24,0,34000,1416.666667,30.397,NA,236.495018,-0.116638366,-0.182953954,-3.58692956,0.853888094,NA,NA
3/27/2011,2011,3,Mar,Seychelles,S7TW,40.416,-8.416,Big Eye Tuna,PS,24,0,13000,541.6666667,30.397,NA,236.495018,-0.116638366,-0.182953954,-3.58692956,0.853888094,NA,NA
3/30/2011,2011,3,Mar,Seychelles,S7TW,43.166,-6.083,Yellow Fin Tuna,PS,24,56,1230,51.25,30.168,0.158915505,284.4495544,0.133535717,0.155441277,-3.005678177,0.682264805,NA,NA
3/30/2011,2011,3,Mar,Seychelles,S7TW,43.166,-6.083,Big Eye Tuna,PS,24,20,956,39.83333333,30.168,0.158915505,284.4495544,0.133535717,0.155441277,-3.005678177,0.682264805,NA,NA
3/30/2011,2011,3,Mar,Seychelles,S7TW,43.166,-6.083,Skip Jack Tuna,PS,24,204,8369,348.7083333,30.168,0.158915505,284.4495544,0.133535717,0.155441277,-3.005678177,0.682264805,NA,NA
3/30/2011,2011,3,Mar,Seychelles,S7TW,43.166,-6.083,Skip Jack Tuna,PS,24,45,4500,187.5,30.168,0.158915505,284.4495544,0.133535717,0.155441277,-3.005678177,0.682264805,NA,NA
5/13/2011,2011,5,May,Spain,ECEM,40.916,-7.716,Skip Jack Tuna,PS,24,0,19000,791.6666667,28.764,0.094740003,218.7344513,0.048777694,0.364434458,-4.228195906,6.474349022,NA,NA
5/13/2011,2011,5,May,Spain,ECEM,40.916,-7.716,Yellow Fin Tuna,PS,24,0,17000,708.3333333,28.764,0.094740003,218.7344513,0.048777694,0.364434458,-4.228195906,6.474349022,NA,NA
5/13/2011,2011,5,May,Spain,ECEM,40.916,-7.716,Big Eye Tuna,PS,24,0,2000,83.33333333,28.764,0.094740003,218.7344513,0.048777694,0.364434458,-4.228195906,6.474349022,NA,NA
5/15/2011,2011,5,May,Spain,EACO,41.55,-9.416,Yellow Fin Tuna,PS,24,5,112,4.666666667,28.924,NA,221.4771652,-0.256622434,-0.069198497,-4.102461815,5.063230038,NA,NA
5/15/2011,2011,5,May,Spain,EACO,41.55,-9.416,Skip Jack Tuna,PS,24,15,1250,52.08333333,28.924,NA,221.4771652,-0.256622434,-0.069198497,-4.102461815,5.063230038,NA,NA
5/15/2011,2011,5,May,Spain,EACO,41.55,-9.416,Yellow Fin Tuna,PS,24,8,156,6.5,28.924,NA,221.4771652,-0.256622434,-0.069198497,-4.102461815,5.063230038,NA,NA
5/16/2011,2011,5,May,Spain,EACO,41.533,-9.033,Yellow Fin Tuna,PS,24,8,152,6.333333333,28.681,0.113257501,225.2881775,-0.129313748,-0.098119523,NA,NA,NA,NA
5/16/2011,2011,5,May,Spain,EACO,41.533,-9.033,Big Eye Tuna,PS,24,1,18,0.75,28.681,0.113257501,225.2881775,-0.129313748,-0.098119523,NA,NA,NA,NA
5/16/2011,2011,5,May,Spain,EACO,41.533,-9.033,Skip Jack Tuna,PS,24,9,750,31.25,28.681,0.113257501,225.2881775,-0.129313748,-0.098119523,NA,NA,NA,NA
5/24/2011,2011,5,May,Spain,E.A.X.E,42.2,-7.8,Skip Jack Tuna,PS,24,0,30,1.25,28.562,0.120917998,250.0671158,0.339916617,-0.329488173,-5.915908813,4.814890862,NA,NA
5/24/2011,2011,5,May,Spain,E.A.X.E,42.2,-7.8,Yellow Fin Tuna,PS,24,0,15,0.625,28.562,0.120917998,250.0671158,0.339916617,-0.329488173,-5.915908813,4.814890862,NA,NA
5/28/2011,2011,5,May,Spain,EALM,40.366,-9.833,Skip Jack Tuna,PS,24,0,119000,4958.333333,28.053,NA,216.7481308,-0.293035403,0.237408966,NA,NA,NA,NA
5/28/2011,2011,5,May,Spain,EALM,40.366,-9.833,Yellow Fin Tuna,PS,24,0,13000,541.6666667,28.053,NA,216.7481308,-0.293035403,0.237408966,NA,NA,NA,NA
5/28/2011,2011,5,May,Spain,EALM,40.366,-9.833,Big Eye Tuna,PS,24,0,4000,166.6666667,28.053,NA,216.7481308,-0.293035403,0.237408966,NA,NA,NA,NA
5/31/2011,2011,5,May,Spain,EALM,40.383,-9.666,Skip Jack Tuna,PS,24,0,12000,500,28.359,NA,237.2435303,-0.281832904,0.269524455,-3.412313342,-0.106543802,NA,NA
5/31/2011,2011,5,May,Spain,EALM,40.383,-9.666,Yellow Fin Tuna,PS,24,0,6000,250,28.359,NA,237.2435303,-0.281832904,0.269524455,-3.412313342,-0.106543802,NA,NA
5/31/2011,2011,5,May,Spain,EALM,40.383,-9.666,Big Eye Tuna,PS,24,0,1000,41.66666667,28.359,NA,237.2435303,-0.281832904,0.269524455,-3.412313342,-0.106543802,NA,NA
6/4/2011,2011,6,Jun,Spain,EALM,40.666,-9.333,Skip Jack Tuna,PS,24,0,3000,125,28.077,NA,276.2384033,-0.158934101,0.17157045,-0.725699931,7.793429852,NA,NA
6/25/2011,2011,6,Jun,Seychelles,S7SZ,40.4,-9.166,Yellow Fin Tuna,PS,96,0,12000,125,27.254,NA,276.441864,-0.23861213,0.597355247,-5.360000134,1.71942246,NA,NA
11/7/2011,2011,11,Nov,France,FLTZ,41.583,-9.916,Skip Jack Tuna,PS,24,0,3000,125,27.878,NA,217.9888687,-0.286499768,-0.230118394,-5.071790218,-0.389826983,NA,NA
11/7/2011,2011,11,Nov,France,FLTZ,41.583,-9.916,Yellow Fin Tuna,PS,24,0,15000,625,27.878,NA,217.9888687,-0.286499768,-0.230118394,-5.071790218,-0.389826983,NA,NA
11/7/2011,2011,11,Nov,France,FLTZ,41.583,-9.916,Big Eye Tuna,PS,24,0,2000,83.33333333,27.878,NA,217.9888687,-0.286499768,-0.230118394,-5.071790218,-0.389826983,NA,NA
11/7/2011,2011,11,Nov,France,FLTZ,42.5,-7.5,Skip Jack Tuna,PS,24,0,3,0.125,27.746,NA,176.991066,-0.290162966,-0.086917542,-5.939046383,0.101825312,NA,NA
11/7/2011,2011,11,Nov,France,FLTZ,42.5,-7.5,Yellow Fin Tuna,PS,24,0,15,0.625,27.746,NA,176.991066,-0.290162966,-0.086917542,-5.939046383,0.101825312,NA,NA
11/7/2011,2011,11,Nov,France,FLTZ,42.5,-7.5,Big Eye Tuna,PS,24,0,2,0.083333333,27.746,NA,176.991066,-0.290162966,-0.086917542,-5.939046383,0.101825312,NA,NA
12/28/2011,2011,12,Dec,Spain,EBVR,40.466,-8.5,Skip Jack Tuna,PS,24,0,15,0.625,29.248,NA,214.2269745,0.031113372,0.276416428,-0.496535718,3.943073511,NA,NA
12/29/2011,2011,12,Dec,Spain,EBVR,40.366,-8.5,Skip Jack Tuna,PS,24,0,25000,1041.666667,29.208,NA,252.173912,0.029899727,0.370946407,-1.21869421,-6.469902515,NA,NA
1/26/2012,2012,1,Jan,SOUTH KOREA,6KCB5,42.05,-9.883,Skip Jack Tuna,PS,24,0,103000,4291.666667,28.833,NA,219.3388672,-0.036568306,-0.048001263,1.036351442,-7.942831516,NA,NA
1/26/2012,2012,1,Jan,SOUTH KOREA,6KCB5,42.05,-9.883,Yellow Fin Tuna,PS,24,0,192000,8000,28.833,NA,219.3388672,-0.036568306,-0.048001263,1.036351442,-7.942831516,NA,NA
1/30/2012,2012,1,Jan,Spain,E.C.K.G,42.633,-9.25,Skip Jack Tuna,PS,24,0,40000,1666.666667,28.487,NA,171.579483,-0.150025081,-0.045786977,NA,NA,NA,NA
1/30/2012,2012,1,Jan,Spain,E.C.K.G,42.633,-9.25,Yellow Fin Tuna,PS,24,0,140000,5833.333333,28.487,NA,171.579483,-0.150025081,-0.045786977,NA,NA,NA,NA
1/30/2012,2012,1,Jan,Spain,E.C.K.G,42.633,-9.25,Big Eye Tuna,PS,24,0,5000,208.3333333,28.487,NA,171.579483,-0.150025081,-0.045786977,NA,NA,NA,NA
2/5/2012,2012,2,Feb,Spain,E.A.U.B,42.75,-8.933,Yellow Fin Tuna,PS,24,0,20000,833.3333333,29.039,0.114197001,244.6685791,-0.049703536,0.093310175,-1.478254735,-3.915746808,NA,NA
2/8/2012,2012,2,Feb,Spain,E.A.X.E,42.5,-7.633,Skip Jack Tuna,PS,24,0,45000,1875,28.508,NA,297.0817261,0.003934515,0.123776803,1.266759545,-7.485818863,NA,NA
2/8/2012,2012,2,Feb,Spain,E.A.X.E,42.5,-7.633,Yellow Fin Tuna,PS,24,0,260000,10833.33333,28.508,NA,297.0817261,0.003934515,0.123776803,1.266759545,-7.485818863,NA,NA
2/11/2012,2012,2,Feb,Spain,E.B.V.R,42.55,-8.5,Skip Jack Tuna,PS,24,0,65000,2708.333333,28.774,NA,227.7206345,-0.0085486,0.090417684,0.858210951,-5.340592623,NA,NA
2/11/2012,2012,2,Feb,Spain,E.B.V.R,42.55,-8.5,Yellow Fin Tuna,PS,24,0,25000,1041.666667,28.774,NA,227.7206345,-0.0085486,0.090417684,0.858210951,-5.340592623,NA,NA
2/13/2012,2012,2,Feb,Seychelles,S7SA,41.983,-8.966,Skip Jack Tuna,PS,24,0,1000,41.66666667,28.756,NA,196.8474655,-0.0968232,0.139074735,0.473281778,-5.554355383,NA,NA
2/13/2012,2012,2,Feb,Seychelles,S7SA,41.983,-8.966,Yellow Fin Tuna,PS,24,0,11000,458.3333333,28.756,NA,196.8474655,-0.0968232,0.139074735,0.473281778,-5.554355383,NA,NA
2/13/2012,2012,2,Feb,Seychelles,S7SA,41.983,-8.966,Big Eye Tuna,PS,24,0,18000,750,28.756,NA,196.8474655,-0.0968232,0.139074735,0.473281778,-5.554355383,NA,NA
2/14/2012,2012,2,Feb,Spain,E.A.U.B,42.283,-8.833,Skip Jack Tuna,PS,24,0,25000,1041.666667,28.877,NA,248.1558228,-0.07719327,0.064689723,0.685167938,-6.684351921,NA,NA
2/14/2012,2012,2,Feb,Spain,E.A.U.B,42.283,-8.833,Yellow Fin Tuna,PS,24,0,20000,833.3333333,28.877,NA,248.1558228,-0.07719327,0.064689723,0.685167938,-6.684351921,NA,NA
2/22/2012,2012,2,Feb,Seychelles,S7RY,42.033,-8.983,Skip Jack Tuna,PS,24,0,32000,1333.333333,30.18,NA,228.6807556,-0.12282854,0.094614157,NA,NA,NA,NA
2/22/2012,2012,2,Feb,Seychelles,S7RY,42.033,-8.983,Yellow Fin Tuna,PS,24,0,23000,958.3333333,30.18,NA,228.6807556,-0.12282854,0.094614157,NA,NA,NA,NA
2/22/2012,2012,2,Feb,Seychelles,S7RY,42.033,-8.983,Big Eye Tuna,PS,24,0,30000,1250,30.18,NA,228.6807556,-0.12282854,0.094614157,NA,NA,NA,NA
2/26/2012,2012,2,Feb,Spain,E.C.G.M,42.483,-9.3,Skip Jack Tuna,PS,24,0,21000,875,29.127,NA,241.9598999,-0.102547168,-0.019182252,2.656943679,-4.795114279,NA,NA
2/26/2012,2012,2,Feb,Spain,E.C.G.M,42.483,-9.3,Yellow Fin Tuna,PS,24,0,11000,458.3333333,29.127,NA,241.9598999,-0.102547168,-0.019182252,2.656943679,-4.795114279,NA,NA
2/26/2012,2012,2,Feb,Spain,E.C.G.M,42.483,-9.3,Big Eye Tuna,PS,24,0,53000,2208.333333,29.127,NA,241.9598999,-0.102547168,-0.019182252,2.656943679,-4.795114279,NA,NA
2/26/2012,2012,2,Feb,Seychelles,S7RY,42.5,-9.016,Skip Jack Tuna,PS,24,0,188000,7833.333333,29.298,NA,245.4365616,-0.018426293,-0.051496304,1.453479528,-4.921205997,NA,NA
2/26/2012,2012,2,Feb,Seychelles,S7RY,42.5,-9.016,Yellow Fin Tuna,PS,24,0,57000,2375,29.298,NA,245.4365616,-0.018426293,-0.051496304,1.453479528,-4.921205997,NA,NA
2/26/2012,2012,2,Feb,Seychelles,S7RY,42.5,-9.016,Big Eye Tuna,PS,24,0,30000,1250,29.298,NA,245.4365616,-0.018426293,-0.051496304,1.453479528,-4.921205997,NA,NA
3/1/2012,2012,3,Mar,Spain,EBVR,42.216,-7.5,Skip Jack Tuna,PS,24,0,140000,5833.333333,28.996,NA,239.1156158,-0.025826172,-0.09187898,-1.979436755,-9.013435841,NA,NA
3/1/2012,2012,3,Mar,Spain,EBVR,42.216,-7.5,Yellow Fin Tuna,PS,24,0,70000,2916.666667,28.996,NA,239.1156158,-0.025826172,-0.09187898,-1.979436755,-9.013435841,NA,NA
3/1/2012,2012,3,Mar,Seychelles,S70W,41.2,-7.433,Skip Jack Tuna,PS,24,0,8000,333.3333333,29.496,NA,206.8893509,0.149511145,0.074434668,-3.336924672,-8.153084755,NA,NA
3/2/2012,2012,3,Mar,Spain,E.C.K.G,42.25,-7.5,Skip Jack Tuna,PS,24,0,15000,625,29.058,NA,331.0146637,-0.025826172,-0.09187898,4.340305805,-2.528201342,NA,NA
3/2/2012,2012,3,Mar,Spain,E.C.K.G,42.25,-7.5,Yellow Fin Tuna,PS,24,0,10000,416.6666667,29.058,NA,331.0146637,-0.025826172,-0.09187898,4.340305805,-2.528201342,NA,NA
3/4/2012,2012,3,Mar,Spain,E.F.A.O,42.416,-6.116,Skip Jack Tuna,PS,24,0,92000,3833.333333,29.386,NA,293.4690552,0.262637174,-0.087874733,NA,NA,NA,NA
3/4/2012,2012,3,Mar,Spain,E.F.A.O,42.416,-6.116,Yellow Fin Tuna,PS,24,0,5000,208.3333333,29.386,NA,293.4690552,0.262637174,-0.087874733,NA,NA,NA,NA
3/7/2012,2012,3,Mar,Spain,E.A.X.E,41.25,-6.216,Skip Jack Tuna,PS,24,0,2000,83.33333333,29.641,NA,293.204422,0.182423889,0.045255141,NA,NA,NA,NA
3/7/2012,2012,3,Mar,Spain,E.A.X.E,41.25,-6.216,Yellow Fin Tuna,PS,24,0,8000,333.3333333,29.641,NA,293.204422,0.182423889,0.045255141,NA,NA,NA,NA
3/7/2012,2012,3,Mar,Spain,EALM,42.05,-6.55,Skip Jack Tuna,PS,24,0,352000,14666.66667,29.336,NA,269.401886,0.133511486,-0.10813553,-0.689522535,-4.835011959,NA,NA
3/7/2012,2012,3,Mar,Spain,EALM,42.05,-6.55,Yellow Fin Tuna,PS,24,0,4000,166.6666667,29.336,NA,269.401886,0.133511486,-0.10813553,-0.689522535,-4.835011959,NA,NA
3/7/2012,2012,3,Mar,Spain,EALM,42.05,-6.55,Big Eye Tuna,PS,24,0,2000,83.33333333,29.336,NA,269.401886,0.133511486,-0.10813553,-0.689522535,-4.835011959,NA,NA
3/9/2012,2012,3,Mar,Seychelles,S7SA,42.033,-7.716,Skip Jack Tuna,PS,24,0,11000,458.3333333,29.869,NA,314.3695068,-0.092059114,-0.221725972,-0.11228629,-5.107076406,NA,NA
3/9/2012,2012,3,Mar,Seychelles,S7SA,42.033,-7.716,Yellow Fin Tuna,PS,24,0,35000,1458.333333,29.869,NA,314.3695068,-0.092059114,-0.221725972,-0.11228629,-5.107076406,NA,NA
3/12/2012,2012,3,Mar,Spain,ECNP,41.3,-6.166,Skip Jack Tuna,PS,24,0,151000,6291.666667,29.018,NA,286.7650757,0.022302405,-0.08943563,NA,NA,NA,NA
3/12/2012,2012,3,Mar,Spain,ECNP,41.3,-6.166,Yellow Fin Tuna,PS,24,0,26000,1083.333333,29.018,NA,286.7650757,0.022302405,-0.08943563,NA,NA,NA,NA
3/12/2012,2012,3,Mar,Spain,ECNP,41.3,-6.166,Big Eye Tuna,PS,24,0,8000,333.3333333,29.018,NA,286.7650757,0.022302405,-0.08943563,NA,NA,NA,NA
